uuid,stop,platform,line,direction,scheduled_departure,real_departure,delay_min,connection_exists
a35bfe81-bbe2-5823-9767-2863a93c3da5,Essen Hauptbahnhof,3,U18,Essen Berliner Platz,18:11,18:11,0.0,True
57fdc546-ebbd-5185-a0b0-43a2f327e51c,Essen Hauptbahnhof,2,166,Hattingen Märkische Str.,18:12,18:12,0.0,True
5c8db705-e925-524f-9b69-3c3bad596461,Essen Hauptbahnhof,3,U17,Essen Karlsplatz,18:13,18:15,2.0,True
56413a42-c9dd-55e9-b2bc-424b6d8776cb,Düsseldorf Hbf,17,RE5 (RRX),Oberhausen Hbf,18:03,18:23,20.0,True
c94c26d8-3ab3-5414-9519-1bf91e8b32a9,Düsseldorf Hbf,6,704,D-Merziger Straße,18:03,18:05,2.0,True
6573b030-d9b2-5b95-ab62-c485076f81b5,Düsseldorf Hbf,4,U76,D-Holthausen,18:05,18:09,4.0,True
6573b030-d9b2-5b95-ab62-c485076f81b5,Düsseldorf Hbf,3,U76,D-Lörick,18:05,18:08,3.0,True
e51a6135-54ff-5787-97c1-792a33f7bb93,Düsseldorf Hbf,1,U78,D-MERKUR SPIEL-ARENA/Messe Nord,18:05,18:05,0.0,True
69c1486a-b5da-550e-8bff-624cb31ac503,Düsseldorf Hbf,8,709,D-Südfriedhof,18:05,,,True
69c1486a-b5da-550e-8bff-624cb31ac503,Düsseldorf Hbf,5,709,"D-G'heim, Krankenhaus",18:05,18:05,0.0,True
205cd0b0-da05-5f44-ba53-96ba5114adca,Düsseldorf Hbf,9,RE2,Osnabrück Hbf,18:06,,,True
d00eb77e-3f1c-584b-9410-9be7742a19f6,Düsseldorf Hbf,12,S28,Kaarst Kaarster See,18:06,18:07,1.0,True
5ed7b82e-da33-5a36-9cd1-5a4f37b59cdc,Düsseldorf Hbf,7,704,D-Uni Nord/Christophstraße,18:06,18:06,0.0,True
ee80003b-f4b6-5483-9026-ba1a112dbecd,Düsseldorf Hbf,4,U77,D-Lierenfeld Btf,18:07,18:10,3.0,True
1621ef4b-68fb-5e63-883e-deca0bf931f5,Düsseldorf Hbf,6,707,D-Unterrath S,18:07,18:09,2.0,True
a1b2a7d5-5d4c-5d85-9092-fe8b4d22ceee,Düsseldorf Hbf,3,U75,Neuss Hauptbahnhof,18:07,18:10,3.0,True
4236106a-ce65-5fc5-9c28-7de1e1c0c155,Düsseldorf Hbf,17,SB85,Neuss Neusserfurth,18:08,,,True
c12e7723-5dd0-5854-a228-4e15646cae01,Düsseldorf Hbf,14,732,D-Lausward,18:08,18:10,2.0,True
1859abff-68f9-59d9-97b9-4b447d457bc7,Düsseldorf Hbf,5,RE10,Kleve Bahnhof,18:08,18:08,0.0,True
9b9861c2-f311-51d9-bd63-27dffee05a8e,Düsseldorf Hbf,11,732,D-Vennhauser Allee,18:09,18:11,2.0,True
f13514ab-2474-5890-b6fb-8f2ccabf29cc,Düsseldorf Hbf,11,738,D-Dreherstraße,18:09,18:10,1.0,True
d4f68dcb-d64b-568f-b4db-f159f97e564a,Düsseldorf Hbf,5,709,D-Staufenplatz,18:09,18:10,1.0,True
9de37031-0cd3-5837-82d1-d008551bfac2,Düsseldorf Hbf,2,U79,D-Uni Ost/Botanischer Garten,18:10,18:10,0.0,True
9de37031-0cd3-5837-82d1-d008551bfac2,Düsseldorf Hbf,1,U79,Duisburg Meiderich Bf,18:10,18:14,4.0,True
23f24376-3aa0-5278-a886-c96737fd3745,Düsseldorf Hbf,13,722,D-Vennhauser Allee,18:10,18:11,1.0,True
241035af-a163-5103-9e07-74d87574135c,Düsseldorf Hbf,16,752,Mülheim Hauptbahnhof,18:10,18:11,1.0,True
9f8eb3ac-27b0-5d86-8d71-11b2e1d7c30d,Düsseldorf Hbf,13,S8,Wuppertal Oberbarmen,18:10,,,True
1adc9c5b-15c3-516c-8374-b22ddc680c0d,Düsseldorf Hbf,14,S11,D-Flughafen Terminal S,18:10,18:18,8.0,True
6db12e39-1041-555c-96c9-72f301b5f052,Düsseldorf Hbf,8,709,Neuss Theodor-Heuss-Platz,18:11,18:18,7.0,True
bb77c71f-6ffd-5d89-9a8a-85681e5e3753,Düsseldorf Hbf,9,721,D-Flughafen Term. A/B/C,18:11,18:12,1.0,True
e55fe09a-9900-5525-bc4e-1c63bc482d18,Düsseldorf Hbf,14,732,D-Lausward,18:11,,,True
a8942ca7-fb85-5800-957c-99c9a981e6fe,Düsseldorf Hbf,3,U77,D-Am Seestern,18:12,18:12,0.0,True
5b33c045-0839-5e37-a8b2-66a163486507,Düsseldorf Hbf,7,707,"D-Medienhafen, Kesselstraße",18:12,18:12,0.0,True
d9bcd6e5-66be-5fda-b9ce-6e800c0ca06e,Düsseldorf Hbf,,SEV,Solingen Hauptbahnhof,18:12,,,True
f7b511be-d0e3-56e4-ade5-9e6badb56d03,Düsseldorf Hbf,7,RE13,Wuppertal Hbf,18:12,18:12,0.0,True
e5718b03-2b55-5a61-89a0-3ea8663c7d7a,Düsseldorf Hbf,11,S6,Köln Worringen S-Bahn,18:12,18:13,1.0,True
9ad7c0ee-e201-50ba-9af1-4feb0519ea2b,Düsseldorf Hbf,4,U75,D-Vennhauser Allee,18:12,18:13,1.0,True
2214e5c4-3259-54cd-b7d2-f84af794f13c,Duisburg Hbf,5,920,Duisburg Sportpark,18:18,18:18,0.0,True
bc35a9b5-20d0-53f0-9776-b84e64c0a403,Duisburg Hbf,5,928,DU - Bissingheim Dorfplatz,18:19,18:19,0.0,True
1f1f5e91-356c-54b0-8f57-3fc806f6d7fc,Duisburg Hbf,13,RE5 (RRX),Oberhausen Hbf,18:19,18:39,20.0,True
314d137e-f3b2-5b78-b79c-15329ddfce00,Duisburg Hbf,3,FLX 1347 FlixTrain,Köln Hbf,18:19,,,True
f808cb05-48e0-5dc9-b819-6c2e1679585d,Duisburg Hbf,5,SB30,DU-Hbf Osteingang,18:21,18:22,1.0,True
0d3ebba5-bde0-5487-953d-9539f5d8ce8f,Duisburg Hbf,1,903,Duisburg Watereck,18:22,18:22,0.0,True
4007c660-945a-582b-a20f-98887ff91826,Duisburg Hbf,6,921,Moers Königlicher Hof,18:22,18:22,0.0,True
f40cb223-e435-5c4b-a75d-2c21ffab2cb0,Duisburg Hbf,4,901,DU-Obermarxloh Schleife,18:22,18:22,0.0,True
9f05c706-8ff5-52cf-88c8-cc31376de1c1,Duisburg Hbf,5,SB 40,DU-Hbf Osteingang,18:23,,,True
26c7c62f-7ab0-5cb0-be68-3de0171cc0e5,Duisburg Hbf,5,933,Duisburg Uni Nord,18:23,18:23,0.0,True
ca838ede-b8de-589b-bbf2-1fc916c3d186,Duisburg Hbf,4,RE1 (RRX),"Aachen, Hbf",18:23,18:36,13.0,True
3839f9e1-9daf-5ce4-9399-424f019378b1,Duisburg Hbf,3,901,Mülheim Hauptbahnhof,18:23,18:23,0.0,True
6412f4a1-ef8a-5b48-a2d7-a915bdce529e,Duisburg Hbf,2,U79,D-Uni Ost/Botanischer Garten,18:24,18:24,0.0,True
4bfaa9b8-ee21-5656-9bec-cb3a985fb194,Duisburg Hbf,11,RE2,Osnabrück Hbf,18:24,18:24,0.0,True
f61e09a5-0425-5658-8b25-8b7a1027ea82,Duisburg Hbf,1,U79,Duisburg Meiderich Bf,18:25,18:26,1.0,True
8c503b7e-4f84-5392-a375-9f6f28ecc7bf,Duisburg Hbf,5,921,DU-Hbf Osteingang,18:25,18:26,1.0,True
73ae8745-1114-5797-9ca9-99e3c7e3c8f7,Duisburg Hbf,,SEV,Dinslaken Bahnhof,18:25,,,True
a316e32b-4897-5a44-938a-fd839dee8e02,Duisburg Hbf,2,903,Duisburg Rheintörchenstraße,18:25,18:27,2.0,True
922ed2e1-8469-5b15-87d8-28317f17e43b,Duisburg Hbf,13,IC 2002 InterCity,Emden Hbf,18:26,18:26,0.0,True
43fcda25-0e62-5f28-8d74-b2f331fdc9be,Duisburg Hbf,6,SB30,Geldern Bahnhof,18:26,18:26,0.0,True
25490b8d-d4bd-502c-84ce-b5d1dc2892ea,Duisburg Hbf,3,S1,Düsseldorf Hbf,18:28,18:29,1.0,True
e6a177ef-aff9-5955-9655-5a45f91d5491,Duisburg Hbf,5,934,Duisburg Wolfssee,18:28,18:28,0.0,True
09be56fb-44c7-5d73-b33d-2ecc92202137,MG Hbf /Europaplatz,Bst.12,025,MG Flughafen Terminal,18:28,18:28,0.0,True
a03cc87e-61b1-534e-be4a-041ecd2e28ac,MG Hbf /Europaplatz,9,097,Jüchen Schulzentrum,18:28,18:28,0.0,True
f5b5012d-7010-5fe2-90bc-be2d546cdd5a,MG Hbf /Europaplatz,5,006,Mönchengladbach Wanlo Markt,18:28,18:28,0.0,True
443a5492-1c78-56b4-bd2d-c3cf05718bc2,MG Hbf /Europaplatz,Bst.8,036,Hügelstraße,18:30,,,True
9c4602c5-101a-5be2-a251-754da38c7414,MG Hbf /Europaplatz,,SEV,"Venlo, Station (Bus)",18:30,,,True
712c13f5-0706-5e70-98fc-e0ce89859322,MG Hbf /Europaplatz,Bst.1,010,Neuwerk Ver.-Stelle,18:30,18:30,0.0,True
205ce481-296f-5ee8-808b-b4c188ffe576,MG Hbf /Europaplatz,Bst.3,033,Mönchengl. Breiter Graben,18:31,,,True
6915da57-80b7-57c0-a1bf-4736f29ff96f,MG Hbf /Europaplatz,10,SB4,Mönchengl. Nellessenweg,18:31,18:31,0.0,True
2fc1c99e-7f4e-53c9-b5bd-4051db4f33ff,MG Hbf /Europaplatz,2,RB34,"Wegberg, Dalheim Bf",18:31,18:31,0.0,True
71d06b62-7b5e-5dd3-9e94-74ee979d417b,MG Hbf /Europaplatz,Bst. 9,025,Hilderather Str.,18:32,18:32,0.0,True
2693e683-9348-5e04-b368-3ab2bd87a4eb,MG Hbf /Europaplatz,Bst.2,003,Mönchengl. Lockhütte,18:32,18:32,0.0,True
2f35b229-2524-5917-876c-010a34cdc2a4,MG Hbf /Europaplatz,Bst.7,013,Schwalmtal Auf dem Mutzer,18:33,,,True
72326c3f-b4b2-53dc-80c3-a0a326d72df6,MG Hbf /Europaplatz,Bst.1,007,Neuwerk Ver.-Stelle,18:33,18:33,0.0,True
ad6f6ad8-d987-51e2-805d-de86c83f2484,MG Hbf /Europaplatz,1,ICE 159 ICE International,Frankfurt (Main) Hauptbahnhof,18:34,18:34,0.0,True
647072b4-0b68-55c9-abf6-4ac3ba2963a1,MG Hbf /Europaplatz,7,019,Süchteln Busbahnhof,18:34,18:34,0.0,True
16e87b58-6310-5f61-85e0-6f49f6c9d690,MG Hbf /Europaplatz,3,002,MG Regiopark 3,18:35,18:35,0.0,True
e38d43cd-7fd5-5138-8ee1-3fd1666632f9,Wuppertal Hbf,1,RB48,Köln Hbf,18:20,18:23,3.0,True
8a1bdcdb-122a-5892-a5dc-f37f4342d9ec,Wuppertal Hbf,,,W-Oberbarmen Bf,18:22,,,True
ea587233-ca27-564d-917b-acd8b1d96317,Wuppertal Hbf,2,603,Wuppertal Am Eckbusch,18:22,18:22,0.0,True
e1b8adf1-f52c-58b2-bda5-5b34e80cd204,Wuppertal Hbf,2,635,Wuppertal Markland,18:22,18:22,0.0,True
0f339a6d-804c-522e-bbab-ac3eaef75f02,Wuppertal Hbf,3,CE64,Solingen Gr.-Wilh.-Pl.,18:23,18:23,0.0,True
14911fbe-63bf-5d13-836e-9beed184aedc,Wuppertal Hbf,1,622,W-Oberbarmen Bf,18:23,18:23,0.0,True
6e990281-7fb6-5e17-acf2-74b0545f9daa,Wuppertal Hbf,3,623,Wuppertal VillaMedia,18:23,18:23,0.0,True
7d2957b9-3e7e-586c-97a6-5c7f3f218126,Wuppertal Hbf,5,S8,Wuppertal Oberbarmen,18:23,18:25,2.0,True
86224be1-9de1-54df-8dd5-a9446f5a8d29,Wuppertal Hbf,4,S9,Recklinghausen Hbf,18:23,18:28,5.0,True
41e52e9d-8eba-59df-ba15-900211613917,Wuppertal Hbf,4,611,Wuppertal Lenneper Straße,18:24,18:24,0.0,True
ba9a54bb-aaae-591a-a941-4546d9d24134,Wuppertal Hbf,5,601,Wülfrath Stadtmitte,18:24,18:24,0.0,True
0eebfd68-39bc-584c-a9a7-71ad3dc89319,Wuppertal Hbf,1,RE13,MG Hbf /Europaplatz,18:25,18:29,4.0,True
854402e7-faa0-5ee2-b398-0770fe7ea4d6,Wuppertal Hbf,1,643,Wuppertal Kirchliche Hochsch.,18:25,18:25,0.0,True
7c6c3bc0-ef02-55f6-b8ea-80242c2a03c6,Wuppertal Hbf,,,W-Vohwinkel Schwebebahn,18:26,,,True
20cdb139-b53c-5140-aa3d-54efda4da97e,Wuppertal Hbf,2,620,Wuppertal Kuckelsberg,18:26,18:26,0.0,True
275ee207-3d48-5b39-8506-5d18f61e8379,Wuppertal Hbf,4,628,Wuppertal Sedanstraße,18:26,18:26,0.0,True
9354b2ed-4991-5683-883f-ebd459fdb1fb,Wuppertal Hbf,2,647,Hattingen Mitte,18:27,18:27,0.0,True
0a685e1c-41ba-5b83-a3c2-962d979f9f4a,Wuppertal Hbf,,,W-Oberbarmen Bf,18:27,,,True
f8385762-ae5c-5061-a3b5-f87aa9f9b6ba,Wuppertal Hbf,2,645,Wuppertal Raukamp Schleife,18:28,18:28,0.0,True
aa9bba74-ef4e-55d1-a8da-c87976cd9eb9,Wuppertal Hbf,3,635,Wuppertal Mastweg,18:28,18:28,0.0,True
1989bf2a-a743-5ba8-9823-d388397411d0,Wuppertal Hbf,3,603,Wuppertal Campus Freudenberg,18:29,18:29,0.0,True
7b982b72-2f71-5083-ac7b-d94415b07a6d,Wuppertal Hbf,4,SB67,Bochum Ruhr-Universität,18:31,18:33,2.0,True
5a05e814-ebe9-5b3b-922e-94ef81219bcb,Bochum Hbf,Gleis 1 (U),302,Gelsenkirchen Rheinelbestr.,18:24,18:39,15.0,True
cf9ca361-06be-502e-8642-d74550b6011e,Bochum Hbf,Gleis 3 (U),U35,Herne Schloß Strünkede,18:24,18:24,0.0,True
60658093-c38b-5054-9aef-b343929b3d71,Bochum Hbf,3,ICE 546 InterCityExpress,Köln Hbf,18:25,,,True
27de549e-47fa-5276-92af-807e1f513f2b,Bochum Hbf,Gleis 6 (U),306,Wanne-Eickel Hbf,18:26,18:26,0.0,True
52f8a4a5-92ea-5583-b7cb-565167d6498b,Bochum Hbf,Gleis 5 (U),316,Bochum Heinrichstr.,18:27,18:28,1.0,True
a1beab0e-0da0-5fba-8efc-b763748f25d3,Bochum Hbf,Gleis 4 (U),U35,Bochum Hustadt (TQ),18:27,18:27,0.0,True
96a38eb7-3b6e-5e3e-bc99-2a7fdf1ad0d0,Bochum Hbf,07,365,Bochum Ottostr.,18:27,18:27,0.0,True
b20677ea-1d01-5715-91fe-e14396d65100,Bochum Hbf,Gleis 2 (U),310,Witten Heven Dorf,18:28,18:29,1.0,True
7c02faa8-22fe-5862-b82d-7eb6a00ffc9b,Bochum Hbf,Gleis 6 (U),308,Hattingen Mitte,18:28,18:28,0.0,True
c7caca1e-429d-52cf-b8ea-82291223e7cb,Bochum Hbf,Gleis 3 (U),U35,Bochum Riemke Markt,18:29,18:29,0.0,True
17a85209-7bfa-5e3c-abbe-719c0fb53a3f,Bochum Hbf,8,S1,Dortmund Hbf,18:29,18:29,0.0,True
1ac01a6a-686c-56e4-9d26-92f5e8290c5b,Bochum Hbf,03,349,Bochum Blankensteiner Str.,18:30,18:30,0.0,True
da68536e-df48-588a-bd20-b971128f673f,Bochum Hbf,Gleis 1 (U),302,Gelsenkirchen Rheinelbestr.,18:30,18:30,0.0,True
a1730389-ded0-5a10-9d13-bbe5bf080d1c,Bochum Hbf,08,336,Dortmund Lütgendortmund S,18:31,18:31,0.0,True
dc61b860-1c7f-5528-9638-5455599617c9,Bochum Hbf,7,S1,Essen Hauptbahnhof,18:32,18:32,0.0,True
17a4e88c-6fbb-532d-827e-df1b3011adf1,Bochum Hbf,5,ICE 945 InterCityExpress,S Ostbahnhof (Berlin),18:32,,,True
50915254-862b-5a1a-a332-2f9c6f13dae4,Bochum Hbf,Gleis 4 (U),U35,Bochum Hustadt (TQ),18:32,18:32,0.0,True
c58b1e8c-0381-5316-a277-a801afd82239,Bochum Hbf,3,RE1 (RRX),Düsseldorf Hbf,18:33,18:36,3.0,True
c838ce35-6f8e-54d6-b7ad-d8580506add0,Bochum Hbf,Gleis 2 (U),302,Bochum Langendreer S,18:33,18:33,0.0,True
f3e7aad8-cb07-5719-b2a1-bd1f798c845c,Dortmund Hbf,,AirportExpress,Dortmund Airport/Terminal,18:30,18:30,0.0,True
ea378bcc-8682-5544-83b6-f1b6b0922c52,Dortmund Hbf,3,S5,Hagen Hbf,18:30,18:30,0.0,True
25d546ae-eedd-52d2-89ec-714e85a865e1,Dortmund Hbf,U-Bahn Gleis 2,U45,Dortmund Westfalenhallen,18:31,18:31,0.0,True
ac4d67f7-22c4-5e01-b832-0bee09f771cd,Dortmund Hbf,,452,Dortmund Lenteninsel,18:32,18:32,0.0,True
d60cc494-9feb-50a0-b815-808b94f27263,Dortmund Hbf,U-Bahn Gleis 1,U47,Dortmund Westerfilde S,18:32,18:32,0.0,True
e3032564-cdea-5ac6-8e9c-4cc0bafc433a,Dortmund Hbf,26,RB32,Duisburg Hbf,18:33,18:39,6.0,True
2e5fca95-7485-5f34-a05f-cca2d2f016cb,Dortmund Hbf,5,RB59,Soest,18:33,18:33,0.0,True
6c3ba1b5-5fd5-5507-ab06-89da8bede19c,Dortmund Hbf,23,RB43,Dorsten Bf,18:34,18:34,0.0,True
f41e6132-0c10-569b-819b-3b95f9f47faa,Dortmund Hbf,,412,Dortmund Schulte Rödding,18:35,18:35,0.0,True
00d1aec0-0a89-5ece-8c24-066b00177a44,Dortmund Hbf,U-Bahn Gleis 2,U49,Dortmund Hacheney,18:35,,,True
d0da0a0f-a2fb-5111-89d2-292cc8451d2c,Dortmund Hbf,U-Bahn Gleis 1,U41,"Brambauer, Verkehrshof",18:36,18:36,0.0,True
7dca45c6-1e82-566a-8bab-9b2317e96984,Dortmund Hbf,U-Bahn Gleis 2,U41,Dortmund Clarenberg,18:37,18:37,0.0,True
da20ca9f-fcde-51b1-8448-066285057ab1,Dortmund Hbf,2,RB52,Lüdenscheid,18:37,18:37,0.0,True
45875563-2bbf-57c6-9d8d-4f0548f56bf1,Dortmund Hbf,6,S1,Essen Hauptbahnhof,18:38,18:38,0.0,True
d571089e-3d56-5ff2-8b64-52147d2d3e52,Dortmund Hbf,U-Bahn Gleis 2,U47,"Dortmund, Aplerbeck",18:39,18:39,0.0,True
681cc464-509d-5257-af90-771c6ded90bb,Dortmund Hbf,U-Bahn Gleis 2,U45,Dortmund Westfalenhallen,18:41,18:41,0.0,True
a4b09f79-2948-58dc-8211-2a12b3d18d22,Essen Hauptbahnhof,Gleis 4,107,Essen Bredeney,18:13,18:15,2.0,True
e1f275dd-5e09-57c0-9635-54ac379b9665,Essen Hauptbahnhof,1,145,Essen Erbach,18:13,18:17,4.0,True
74ad04ba-13ca-5e7d-997b-b0667343f2d8,Essen Hauptbahnhof,11,RE49,Wuppertal Hbf,18:13,18:15,2.0,True
dc25a9cb-e6c2-5528-9331-3e102eaabbf5,Essen Hauptbahnhof,2,U17,Essen Margarethenhöhe,18:14,18:17,3.0,True
dc4293b3-4cdf-5606-a80f-e270e3047e06,Essen Hauptbahnhof,Gleis 4,108,Essen Bredeney,18:15,18:16,1.0,True
dc4293b3-4cdf-5606-a80f-e270e3047e06,Essen Hauptbahnhof,Gleis 1,108,Essen Altenessen Bf,18:15,18:15,0.0,True
036570f7-9258-5404-a6db-97f214eae70e,Essen Hauptbahnhof,3,146,Essen Kray Nord Bahnhof,18:15,18:15,0.0,True
5202df02-52b0-53c7-ba70-0af7c08216f8,Essen Hauptbahnhof,2,SEV 106,Essen Rathaus Essen,18:15,,,True
ba9edb81-38b6-55d1-85d6-9daec0f6c8f3,Essen Hauptbahnhof,9,SB15,E-Burgaltendorf Burgruine,18:15,18:15,0.0,True
9627702c-d11f-5b43-8241-b65919efac45,Essen Hauptbahnhof,2,ICE 1015 Norderney,München Hbf,18:15,18:18,3.0,True
4152b9f9-bb98-5e75-93eb-be88f2d4cb88,Essen Hauptbahnhof,2,U18,Mülheim Hauptbahnhof,18:16,18:18,2.0,True
445b2a3e-98f6-5b9b-84b1-3852f0c054ed,Essen Hauptbahnhof,Gleis 1,107,Essen Hanielstr. Schleife,18:17,18:19,2.0,True
9a0f37b0-f882-54d4-84cf-3fcbe0c5523f,Essen Hauptbahnhof,2,154,Essen Kraspothstr.,18:17,18:17,0.0,True
805f1328-f2c1-568d-ade9-c47a6686bd6d,Essen Hauptbahnhof,12,RE42,Münster (Westf) Hbf,18:17,18:23,6.0,True
205732ce-6eba-58f5-973f-369f2a048376,Essen Hauptbahnhof,Gleis 4,105,Essen Finefraustr.,18:17,18:20,3.0,True
dc6d014f-8413-5591-8640-d76e2c2decaa,Essen Hauptbahnhof,3,U11,Gelsenkirchen Buerer Str.,18:18,18:20,2.0,True
a3fa876a-bb77-504e-9005-ecf119ed8494,Essen Hauptbahnhof,Gleis 1,105,Essen Unterstr.,18:19,,,True
b6ff2bda-ecd7-5751-9eb6-25792ca0e811,Essen Hauptbahnhof,4,145,Essen Heisingen Baldeneysee,18:19,18:19,0.0,True
a371e091-f14b-5c84-9414-c9cd65ac6ede,Essen Hauptbahnhof,2,U11,Essen Messe W.-Süd/Gruga,18:19,18:20,1.0,True
ca511e3e-d7c4-5eee-98fd-cb002cd0caad,Essen Hauptbahnhof,4,154,Essen Betriebshof Ruhrallee,18:20,18:20,0.0,True
dddd473e-9a93-51b8-b830-6fb07a255cdb,Essen Hauptbahnhof,4,SEV 101,Essen Helenenstr.,18:20,,,True
2a3733d4-56d9-596e-bcce-a325b4d09782,Essen Hauptbahnhof,11,S9,Wuppertal Hbf,18:20,18:24,4.0,True
124d5349-19fb-5cb2-a2b6-0c03bd34ad4d,Essen Hauptbahnhof,3,146,Essen Wackenberg,18:20,18:20,0.0,True
39841b2b-62ab-5c6d-93d7-4c9e5eeaf369,Essen Hauptbahnhof,3,U18,Essen Berliner Platz,18:21,18:22,1.0,True
74c3a0b0-7643-5947-ae33-abaf72bce9b6,Essen Hauptbahnhof,Gleis 1,107,Essen Viehofer Platz,18:21,,,True
49fc65e0-f9fa-5bfd-b42f-c017fc6a1d36,Essen Hauptbahnhof,1,RE2,Düsseldorf Hbf,18:21,18:27,6.0,True
5084a958-1266-595c-a801-8eccaddc9b5f,Essen Hauptbahnhof,6,ICE 945 InterCityExpress,S Ostbahnhof (Berlin),18:21,,,True
4ff16030-e88e-5f61-bcec-0864a9752ddd,Essen Hauptbahnhof,1,145,Essen Rathaus Essen,18:23,18:23,0.0,True
d7289f4a-9a04-5517-8c66-76e1ec360526,Essen Hauptbahnhof,5,166,Essen Dellwig Bahnhof,18:23,18:23,0.0,True
687c465c-1505-53f0-8392-887f140af436,Essen Hauptbahnhof,3,U17,Essen Karlsplatz,18:23,18:23,0.0,True
5191b4ff-04b7-5354-aadf-e24748704bfd,Essen Hauptbahnhof,2,U17,Essen Margarethenhöhe,18:24,18:24,0.0,True
e0e07701-9597-537f-9eed-ac560c582a19,Essen Hauptbahnhof,Gleis 1,108,Essen Altenessen Bf,18:25,18:28,3.0,True
be5103d3-d87a-53c0-b66d-e26682ab01bb,Essen Hauptbahnhof,3,146,Essen Kray Nord Bahnhof,18:25,18:25,0.0,True
16951632-0d8a-576f-a737-eaf087d70224,Essen Hauptbahnhof,2,SEV 106,Essen Rathaus Essen,18:25,,,True
e0e07701-9597-537f-9eed-ac560c582a19,Essen Hauptbahnhof,Gleis 4,108,Essen Bredeney,18:25,18:25,0.0,True
18316439-0d91-58e1-bedb-69ef57362c92,Düsseldorf Hbf,12,834,D-Belsenplatz,17:34,18:16,42,True
ce553180-a081-5e14-9751-8c3c41984751,Düsseldorf Hbf,18,IC 2002 InterCity,Emden Hbf,18:12,18:17,5,True
5b03a44a-79a3-54b9-91f3-694903b4e627,Düsseldorf Hbf,6,704,D-Merziger Straße,18:13,18:17,4,True
5cc96643-759c-5bb5-9543-bd34d30be825,Düsseldorf Hbf,12,834,D-Belsenplatz,18:14,18:17,3,True
e5b5c116-ab67-5db1-a085-1c6170e5f0d3,Düsseldorf Hbf,3,U76,Krefeld Rheinstraße,18:15,18:18,3,True
102715f9-5a87-5715-9e51-788d800f3324,Düsseldorf Hbf,1,U78,D-MERKUR SPIEL-ARENA/Messe Nord,18:15,18:15,0,True
18f4a2c4-0e53-551f-9a16-d98066689f5c,Düsseldorf Hbf,8,709,D-Südfriedhof,18:15,18:16,1,True
18f4a2c4-0e53-551f-9a16-d98066689f5c,Düsseldorf Hbf,5,709,"D-G'heim, Krankenhaus",18:15,18:15,0,True
e5b5c116-ab67-5db1-a085-1c6170e5f0d3,Düsseldorf Hbf,4,U76,D-Holthausen,18:15,18:16,1,True
1d4f6b5d-4db2-566a-b52d-872989247005,Düsseldorf Hbf,13,S28,D-Gerresheim S,18:16,18:16,0,True
a582a4fa-d3e8-5c75-9957-10df3a024b4e,Düsseldorf Hbf,7,704,D-Uni Nord/Christophstraße,18:16,18:19,3,True
7f488a8a-5f7a-58fc-b5c8-75fc2122e50f,Düsseldorf Hbf,3,U75,Neuss Hauptbahnhof,18:17,18:20,3,True
46fb58a1-285a-547d-9bce-1dd85b61979a,Düsseldorf Hbf,4,U77,D-Lierenfeld Btf,18:17,18:20,3,True
f63aa1a6-98e9-5448-a08c-3499d5bf095b,Düsseldorf Hbf,6,707,D-Unterrath S,18:17,18:21,4,True
d6f47a8f-ff02-5dfb-84a0-ff13c3337777,Düsseldorf Hbf,14,S1,Duisburg Hbf,18:17,18:20,3,True
2e42caa3-5d9a-53b1-82dc-2d3575096cb9,Düsseldorf Hbf,12,S11,Bergisch Gladbach (S),18:18,18:18,0,True
1a5b9fb9-e11e-58c6-9908-b94923da707c,Düsseldorf Hbf,5,709,D-Staufenplatz,18:19,18:19,0,True
9f00d83e-c498-5f8a-bf73-1ff0b2d3446d,Düsseldorf Hbf,11,732,D-Vennhauser Allee,18:19,18:19,0,True
9d32d1b9-26b1-5c4b-b6d0-f4a4459acdf3,Düsseldorf Hbf,11,738,ME-Jubiläumsplatz,18:19,18:19,0,True
4de18c53-fac9-5e17-b015-c2ad93e75470,Düsseldorf Hbf,16,754,Ratingen Siemensstraße,18:19,18:21,2,True
749f1712-fa25-588f-828a-0293c84b50e1,Düsseldorf Hbf,8,708,D-Polizeipräsidium,18:19,18:21,2,True
f0e9f573-8700-5a1b-9b64-3b8253009bfc,Düsseldorf Hbf,2,U79,D-Uni Ost/Botanischer Garten,18:20,18:25,5,True
f0e9f573-8700-5a1b-9b64-3b8253009bfc,Düsseldorf Hbf,1,U79,D-Wittlaer,18:20,18:21,1,True
08b5dc05-efde-59ed-b373-df23157adc07,Düsseldorf Hbf,13,721,D-Gothaer Weg,18:20,18:21,1,True
97c7020f-6367-5b06-af91-27231f16451f,Düsseldorf Hbf,14,732,D-Franziusstraße,18:20,18:20,0,True
415b796b-f3bf-541b-b313-135cc15b68d3,Düsseldorf Hbf,8,709,Neuss Theodor-Heuss-Platz,18:21,18:23,2,True
15e86761-6b6e-54d2-88b5-4acac38d6b16,Düsseldorf Hbf,9,722,D-Stadthalle,18:21,18:21,0,True
7b17e3e9-641a-53cd-8a32-e03799558088,Düsseldorf Hbf,4,RE4,"Aachen, Hbf",18:21,18:21,0,True
2081a4db-a888-5632-9157-3d3ac31375e9,Düsseldorf Hbf,16,ICE 729 InterCityExpress,München Hbf,18:21,18:29,8,True
4751649f-b566-580d-a078-db7257747e61,Düsseldorf Hbf,5,708,D-Heinrichstraße,18:21,18:21,0,True
